合约代码,开盘价,最高价,最低价,收盘价,前结算价,结算价,涨跌1,涨跌2,成交量,持仓量,持仓量变化,成交额,德尔塔,行权量,trade_date
pb2502C15000,,,,1815.0,1765.0,1815.0,50.0,50.0,0,0,0,0.0,0.999999,0,20250102
pb2502C15200,,,,1615.0,1565.0,1615.0,50.0,50.0,0,0,0,0.0,0.999999,0,20250102
pb2502C15400,1422,1422,1422,1422.0,1366.0,1415.0,56.0,49.0,5,5,5,3.555,0.999949,0,20250102
pb2502C15600,,,,1215.0,1168.0,1215.0,47.0,47.0,0,10,0,0.0,0.996302,0,20250102
pb2502C15800,,,,1017.0,975.0,1017.0,42.0,42.0,0,10,0,0.0,0.985713,0,20250102
pb2502C16000,821,821,821,821.0,790.0,822.0,31.0,32.0,1,55,-1,0.4105,0.959437,0,20250102
pb2502C16200,680,680,680,680.0,616.0,636.0,64.0,20.0,1,35,1,0.34,0.904996,0,20250102
pb2502C16400,499,500,499,499.0,460.0,465.0,39.0,5.0,8,42,1,1.964,0.811435,0,20250102
pb2502C16600,339,339,270,306.0,327.0,317.0,-21.0,-10.0,33,76,-3,4.9765,0.677682,0,20250102
pb2502C16800,209,209,152,179.0,220.0,200.0,-41.0,-20.0,156,175,24,14.2635,0.517761,0,20250102
pb2502C17000,113,130,83,99.0,139.0,115.0,-40.0,-24.0,643,1087,11,32.2485,0.356824,0,20250102
pb2502C17200,70,70,45,54.0,82.0,60.0,-28.0,-22.0,185,197,6,4.9225,0.219591,0,20250102
pb2502C17400,30,32,25,30.0,46.0,28.0,-16.0,-18.0,61,251,-32,0.9035,0.11979,0,20250102
pb2502C17600,19,19,14,19.0,23.0,11.0,-4.0,-12.0,32,143,-16,0.2415,0.057565,0,20250102
pb2502C17800,11,12,11,11.0,11.0,4.0,0.0,-7.0,18,167,-6,0.106,0.024209,0,20250102
pb2502C18000,9,11,7,8.0,5.0,1.0,3.0,-4.0,85,371,9,0.3545,0.009117,0,20250102
pb2502C18200,,,,1.0,2.0,1.0,-1.0,-1.0,0,122,0,0.0,0.003007,0,20250102
pb2502C18400,,,,1.0,1.0,1.0,0.0,0.0,0,120,0,0.0,0.000858,0,20250102
pb2502C18600,3,3,3,3.0,1.0,1.0,2.0,0.0,1,132,0,0.0015,0.000219,0,20250102
pb2502C18800,3,3,3,3.0,1.0,1.0,2.0,0.0,1,132,0,0.0015,4.9e-05,0,20250102
pb2502C19000,,,,1.0,1.0,1.0,0.0,0.0,0,117,0,0.0,9e-06,0,20250102
pb2502C19200,,,,1.0,1.0,1.0,0.0,0.0,0,84,0,0.0,1e-06,0,20250102
pb2502C19400,,,,1.0,1.0,1.0,0.0,0.0,0,89,0,0.0,0.0,0,20250102
pb2502C19600,1,2,1,2.0,1.0,1.0,1.0,0.0,9,558,-1,0.0085,0.0,0,20250102
pb2502P15000,2,2,2,2.0,1.0,1.0,1.0,0.0,12,69,2,0.012,-3e-05,0,20250102
pb2502P15200,2,2,1,2.0,1.0,1.0,1.0,0.0,23,113,-5,0.0225,-0.000195,0,20250102
pb2502P15400,3,3,3,3.0,1.0,1.0,2.0,0.0,16,100,7,0.023,-0.001023,0,20250102
pb2502P15600,5,6,5,6.0,4.0,1.0,2.0,-3.0,3,53,1,0.0085,-0.004268,0,20250102
pb2502P15800,8,9,8,8.0,11.0,2.0,-3.0,-9.0,52,159,-1,0.1825,-0.014453,0,20250102
pb2502P16000,25,25,12,14.0,25.0,8.0,-11.0,-17.0,46,477,-1,0.3265,-0.040416,0,20250102
pb2502P16200,29,32,26,28.0,51.0,21.0,-23.0,-30.0,90,329,45,1.294,-0.094626,0,20250102
pb2502P16400,54,62,46,49.0,96.0,50.0,-47.0,-46.0,165,251,-35,4.223,-0.188028,0,20250102
pb2502P16600,98,116,86,94.0,162.0,102.0,-68.0,-60.0,165,581,-39,7.958,-0.321688,0,20250102
pb2502P16800,158,206,155,174.0,255.0,185.0,-81.0,-70.0,185,331,6,16.5175,-0.481577,0,20250102
pb2502P17000,262,303,232,269.0,374.0,300.0,-105.0,-74.0,24,300,-2,3.292,-0.642536,0,20250102
pb2502P17200,463,463,405,405.0,517.0,444.0,-112.0,-73.0,2,106,0,0.434,-0.77985,0,20250102
pb2502P17400,602,602,602,602.0,680.0,612.0,-78.0,-68.0,3,89,0,0.903,-0.87979,0,20250102
pb2502P17600,,,,796.0,858.0,796.0,-62.0,-62.0,0,65,0,0.0,-0.942217,0,20250102
pb2502P17800,964,964,964,964.0,1045.0,988.0,-81.0,-57.0,1,42,0,0.482,-0.975843,0,20250102
pb2502P18000,1188,1188,1188,1188.0,1239.0,1186.0,-51.0,-53.0,5,39,0,2.97,-0.991271,0,20250102
pb2502P18200,1439,1439,1439,1439.0,1436.0,1385.0,3.0,-51.0,1,50,-1,0.7195,-0.997792,0,20250102
pb2502P18400,,,,1585.0,1635.0,1585.0,-50.0,-50.0,0,36,0,0.0,-1.0,0,20250102
pb2502P18600,,,,1785.0,1835.0,1785.0,-50.0,-50.0,0,51,0,0.0,-1.0,0,20250102
pb2502P18800,,,,1985.0,2035.0,1985.0,-50.0,-50.0,0,27,0,0.0,-1.0,0,20250102
pb2502P19000,,,,2185.0,2235.0,2185.0,-50.0,-50.0,0,36,0,0.0,-1.0,0,20250102
pb2502P19200,,,,2385.0,2435.0,2385.0,-50.0,-50.0,0,14,0,0.0,-1.0,0,20250102
pb2502P19400,,,,2585.0,2635.0,2585.0,-50.0,-50.0,0,0,0,0.0,-1.0,0,20250102
pb2502P19600,,,,2785.0,2835.0,2785.0,-50.0,-50.0,0,0,0,0.0,-1.0,0,20250102
pb2503C15000,,,,1832.0,1784.0,1832.0,48.0,48.0,0,0,0,0.0,0.987006,0,20250102
pb2503C15200,,,,1637.0,1589.0,1637.0,48.0,48.0,0,0,0,0.0,0.974693,0,20250102
pb2503C15400,,,,1444.0,1398.0,1444.0,46.0,46.0,0,0,0,0.0,0.955653,0,20250102
pb2503C15600,,,,1257.0,1213.0,1257.0,44.0,44.0,0,25,0,0.0,0.927381,0,20250102
pb2503C15800,,,,1077.0,1036.0,1077.0,41.0,41.0,0,5,0,0.0,0.887541,0,20250102
pb2503C16000,926,926,926,926.0,870.0,907.0,56.0,37.0,5,42,5,2.315,0.835679,0,20250102
pb2503C16200,,,,749.0,716.0,749.0,33.0,33.0,0,20,0,0.0,0.771425,0,20250102
pb2503C16400,,,,606.0,577.0,606.0,29.0,29.0,0,11,0,0.0,0.695473,0,20250102
pb2503C16600,,,,479.0,455.0,479.0,24.0,24.0,0,38,0,0.0,0.611645,0,20250102
pb2503C16800,300,329,300,329.0,350.0,370.0,-21.0,20.0,6,53,5,0.9725,0.523071,0,20250102
pb2503C17000,232,232,200,200.0,263.0,279.0,-63.0,16.0,28,1004,0,2.9835,0.434509,0,20250102
pb2503C17200,138,155,138,155.0,193.0,204.0,-38.0,11.0,10,105,5,0.7325,0.349805,0,20250102
pb2503C17400,94,96,94,95.0,137.0,146.0,-42.0,9.0,12,77,5,0.5955,0.273279,0,20250102
pb2503C17600,60,65,60,65.0,95.0,101.0,-30.0,6.0,25,98,10,0.8775,0.206054,0,20250102
pb2503C17800,41,41,34,38.0,64.0,68.0,-26.0,4.0,45,91,13,1.0225,0.151176,0,20250102
pb2503C18000,30,30,24,24.0,42.0,44.0,-18.0,2.0,13,73,3,0.17,0.10657,0,20250102
pb2503C18200,15,16,15,16.0,27.0,28.0,-11.0,1.0,57,52,3,0.553,0.073392,0,20250102
pb2503C18400,10,12,10,12.0,16.0,17.0,-4.0,1.0,35,63,20,0.2175,0.048455,0,20250102
pb2503C18600,7,8,7,8.0,10.0,10.0,-2.0,0.0,41,52,15,0.1665,0.031259,0,20250102
pb2503C18800,6,6,5,6.0,5.0,6.0,1.0,1.0,59,64,16,0.1765,0.019424,0,20250102
pb2503C19000,5,5,4,5.0,3.0,3.0,2.0,0.0,52,51,6,0.119,0.011668,0,20250102
pb2503C19200,4,4,4,4.0,1.0,1.0,3.0,0.0,58,82,35,0.1085,0.006871,0,20250102
pb2503C19400,4,4,4,4.0,1.0,1.0,3.0,0.0,25,69,19,0.047,0.003836,0,20250102
pb2503C19600,3,3,3,3.0,1.0,1.0,2.0,0.0,35,110,20,0.0525,0.002136,0,20250102
pb2503P15000,18,18,16,16.0,5.0,4.0,11.0,-1.0,25,35,20,0.205,-0.013838,0,20250102
pb2503P15200,21,21,18,18.0,11.0,8.0,7.0,-3.0,40,50,35,0.4125,-0.025563,0,20250102
pb2503P15400,29,29,24,24.0,20.0,16.0,4.0,-4.0,50,81,19,0.6835,-0.044108,0,20250102
pb2503P15600,41,41,36,36.0,35.0,29.0,1.0,-6.0,47,98,3,0.8305,-0.071965,0,20250102
pb2503P15800,52,53,50,50.0,58.0,49.0,-8.0,-9.0,38,158,13,1.0045,-0.11146,0,20250102
pb2503P16000,75,75,75,75.0,91.0,79.0,-16.0,-12.0,18,112,4,0.689,-0.163055,0,20250102
pb2503P16200,106,106,100,100.0,137.0,120.0,-37.0,-17.0,17,77,8,0.9,-0.227106,0,20250102
pb2503P16400,150,150,136,142.0,197.0,177.0,-55.0,-20.0,25,95,-6,1.922,-0.302909,0,20250102
pb2503P16600,204,210,193,196.0,276.0,249.0,-80.0,-27.0,42,103,4,4.3905,-0.386652,0,20250102
pb2503P16800,305,305,271,271.0,370.0,340.0,-99.0,-30.0,7,113,-6,0.9655,-0.475191,0,20250102
pb2503P17000,,,,448.0,483.0,448.0,-35.0,-35.0,0,141,0,0.0,-0.56377,0,20250102
pb2503P17200,,,,573.0,612.0,573.0,-39.0,-39.0,0,72,0,0.0,-0.648547,0,20250102
pb2503P17400,,,,715.0,756.0,715.0,-41.0,-41.0,0,82,0,0.0,-0.725188,0,20250102
pb2503P17600,,,,869.0,914.0,869.0,-45.0,-45.0,0,77,0,0.0,-0.792592,0,20250102
pb2503P17800,,,,1037.0,1082.0,1037.0,-45.0,-45.0,0,41,0,0.0,-0.847686,0,20250102
pb2503P18000,1197,1197,1197,1197.0,1260.0,1212.0,-63.0,-48.0,1,15,0,0.5985,-0.892579,0,20250102
pb2503P18200,,,,1396.0,1445.0,1396.0,-49.0,-49.0,0,10,0,0.0,-0.926082,0,20250102
pb2503P18400,,,,1585.0,1634.0,1585.0,-49.0,-49.0,0,5,0,0.0,-0.951416,0,20250102
pb2503P18600,,,,1778.0,1828.0,1778.0,-50.0,-50.0,0,15,0,0.0,-0.969056,0,20250102
pb2503P18800,,,,1974.0,2024.0,1974.0,-50.0,-50.0,0,15,0,0.0,-0.981402,0,20250102
pb2503P19000,,,,2171.0,2221.0,2171.0,-50.0,-50.0,0,0,0,0.0,-0.98973,0,20250102
pb2503P19200,,,,2370.0,2420.0,2370.0,-50.0,-50.0,0,0,0,0.0,-0.995154,0,20250102
pb2503P19400,,,,2570.0,2620.0,2570.0,-50.0,-50.0,0,0,0,0.0,-0.998915,0,20250102
pb2503P19600,,,,2770.0,2820.0,2770.0,-50.0,-50.0,0,0,0,0.0,-1.0,0,20250102
pb2502C15000,,,,1725.0,1815.0,1725.0,-90.0,-90.0,0,0,0,0.0,1.0,0,20250103
pb2502C15200,,,,1525.0,1615.0,1525.0,-90.0,-90.0,0,0,0,0.0,0.999622,0,20250103
pb2502C15400,,,,1325.0,1415.0,1325.0,-90.0,-90.0,0,5,0,0.0,0.995798,0,20250103
pb2502C15600,,,,1127.0,1215.0,1127.0,-88.0,-88.0,0,10,0,0.0,0.985908,0,20250103
pb2502C15800,,,,932.0,1017.0,932.0,-85.0,-85.0,0,10,0,0.0,0.963243,0,20250103
pb2502C16000,812,812,679,679.0,822.0,744.0,-143.0,-78.0,7,60,5,2.7755,0.91877,0,20250103
pb2502C16200,504,504,504,504.0,636.0,568.0,-132.0,-68.0,1,34,-1,0.252,0.843916,0,20250103
pb2502C16400,442,442,342,342.0,465.0,412.0,-123.0,-53.0,18,50,8,3.65,0.734485,0,20250103
pb2502C16600,306,307,212,225.0,317.0,281.0,-92.0,-36.0,158,87,11,19.123,0.598289,0,20250103
pb2502C16800,196,196,123,143.0,200.0,178.0,-57.0,-22.0,384,177,2,29.077,0.450487,0,20250103
pb2502C17000,76,108,58,69.0,115.0,105.0,-46.0,-10.0,1281,1094,7,48.864,0.311109,0,20250103
pb2502C17200,53,59,28,31.0,60.0,57.0,-29.0,-3.0,411,267,70,9.1115,0.195422,0,20250103
pb2502C17400,27,27,14,16.0,28.0,28.0,-12.0,0.0,214,277,26,2.1195,0.111556,0,20250103
pb2502C17600,15,15,8,8.0,11.0,13.0,-3.0,2.0,82,164,21,0.4055,0.057539,0,20250103
pb2502C17800,11,11,5,5.0,4.0,5.0,1.0,1.0,86,155,-12,0.3355,0.026874,0,20250103
pb2502C18000,10,10,3,3.0,1.0,2.0,2.0,1.0,186,374,3,0.5185,0.011291,0,20250103
pb2502C18200,5,5,2,2.0,1.0,1.0,1.0,0.0,92,113,-9,0.121,0.004331,0,20250103
pb2502C18400,2,2,1,1.0,1.0,1.0,0.0,0.0,52,125,5,0.043,0.001462,0,20250103
pb2502C18600,,,,1.0,1.0,1.0,0.0,0.0,0,132,0,0.0,0.000466,0,20250103
pb2502C18800,2,2,2,2.0,1.0,1.0,1.0,0.0,60,133,1,0.058,0.00013,0,20250103
pb2502C19000,,,,1.0,1.0,1.0,0.0,0.0,0,117,0,0.0,3.2e-05,0,20250103
pb2502C19200,,,,1.0,1.0,1.0,0.0,0.0,0,84,0,0.0,7e-06,0,20250103
pb2502C19400,,,,1.0,1.0,1.0,0.0,0.0,0,89,0,0.0,1e-06,0,20250103
pb2502C19600,2,2,1,2.0,1.0,1.0,1.0,0.0,67,558,0,0.062,0.0,0,20250103
pb2502P15000,2,5,2,5.0,1.0,1.0,4.0,0.0,72,77,8,0.121,-0.0003,0,20250103
pb2502P15200,2,8,2,5.0,1.0,1.0,4.0,0.0,253,111,-2,0.506,-0.0013,0,20250103
pb2502P15400,3,12,3,7.0,1.0,1.0,6.0,0.0,282,85,-15,0.747,-0.004697,0,20250103
pb2502P15600,4,16,4,15.0,1.0,2.0,14.0,1.0,42,60,7,0.176,-0.014244,0,20250103
pb2502P15800,7,28,7,20.0,2.0,7.0,18.0,5.0,245,201,42,1.7495,-0.036638,0,20250103
pb2502P16000,11,48,10,30.0,8.0,20.0,22.0,12.0,1102,547,70,15.716,-0.080905,0,20250103
pb2502P16200,21,79,21,45.0,21.0,44.0,24.0,23.0,1298,359,30,30.1005,-0.155611,0,20250103
pb2502P16400,47,128,45,88.0,50.0,88.0,38.0,38.0,991,278,27,42.5355,-0.264942,0,20250103
pb2502P16600,85,200,85,144.0,102.0,156.0,42.0,54.0,714,563,-18,48.097,-0.401088,0,20250103
pb2502P16800,139,312,139,259.0,185.0,253.0,74.0,68.0,626,330,-1,71.152,-0.548888,0,20250103
pb2502P17000,283,421,283,417.0,300.0,380.0,117.0,80.0,73,299,-1,12.218,-0.688301,0,20250103
pb2502P17200,608,608,550,550.0,444.0,532.0,106.0,88.0,7,101,-5,2.061,-0.804069,0,20250103
pb2502P17400,658,790,657,774.0,612.0,703.0,162.0,91.0,31,91,2,11.89,-0.888061,0,20250103
pb2502P17600,,,,887.0,796.0,887.0,91.0,91.0,0,65,0,0.0,-0.942252,0,20250103
pb2502P17800,1034,1159,1020,1159.0,988.0,1080.0,171.0,92.0,28,47,5,14.8825,-0.973141,0,20250103
pb2502P18000,1359,1359,1358,1358.0,1186.0,1276.0,172.0,90.0,15,39,0,9.9825,-0.989001,0,20250103
pb2502P18200,,,,1475.0,1385.0,1475.0,90.0,90.0,0,50,0,0.0,-0.996291,0,20250103
pb2502P18400,,,,1675.0,1585.0,1675.0,90.0,90.0,0,36,0,0.0,-0.999556,0,20250103
pb2502P18600,,,,1875.0,1785.0,1875.0,90.0,90.0,0,51,0,0.0,-1.0,0,20250103
pb2502P18800,,,,2075.0,1985.0,2075.0,90.0,90.0,0,27,0,0.0,-1.0,0,20250103
pb2502P19000,,,,2275.0,2185.0,2275.0,90.0,90.0,0,36,0,0.0,-1.0,0,20250103
pb2502P19200,,,,2475.0,2385.0,2475.0,90.0,90.0,0,14,0,0.0,-1.0,0,20250103
pb2502P19400,,,,2675.0,2585.0,2675.0,90.0,90.0,0,0,0,0.0,-1.0,0,20250103
pb2502P19600,,,,2875.0,2785.0,2875.0,90.0,90.0,0,0,0,0.0,-1.0,0,20250103
pb2503C15000,,,,1737.0,1832.0,1737.0,-95.0,-95.0,0,0,0,0.0,0.986878,0,20250103
pb2503C15200,,,,1542.0,1637.0,1542.0,-95.0,-95.0,0,0,0,0.0,0.973696,0,20250103
pb2503C15400,1440,1440,1440,1440.0,1444.0,1350.0,-4.0,-94.0,5,5,5,3.6,0.952745,0,20250103
pb2503C15600,,,,1163.0,1257.0,1163.0,-94.0,-94.0,0,25,0,0.0,0.9215,0,20250103
pb2503C15800,972,972,972,972.0,1077.0,985.0,-105.0,-92.0,5,10,5,2.43,0.877561,0,20250103
pb2503C16000,762,762,762,762.0,907.0,818.0,-145.0,-89.0,5,47,5,1.905,0.819081,0,20250103
pb2503C16200,,,,664.0,749.0,664.0,-85.0,-85.0,0,20,0,0.0,0.74721,0,20250103
pb2503C16400,545,545,545,545.0,606.0,526.0,-61.0,-80.0,5,16,5,1.3625,0.664029,0,20250103
pb2503C16600,420,420,350,350.0,479.0,406.0,-129.0,-73.0,22,45,7,4.37,0.572772,0,20250103
pb2503C16800,305,305,248,260.0,370.0,305.0,-110.0,-65.0,35,60,7,4.9215,0.478617,0,20250103
pb2503C17000,210,210,167,168.0,279.0,223.0,-111.0,-56.0,36,1004,0,3.3855,0.38666,0,20250103
pb2503C17200,144,149,110,115.0,204.0,157.0,-89.0,-47.0,49,95,-10,3.338,0.301544,0,20250103
pb2503C17400,96,97,76,76.0,146.0,108.0,-70.0,-38.0,21,81,4,0.9145,0.227162,0,20250103
pb2503C17600,63,64,48,49.0,101.0,71.0,-52.0,-30.0,39,96,-2,1.1755,0.164373,0,20250103
pb2503C17800,39,39,30,30.0,68.0,46.0,-38.0,-22.0,17,96,5,0.334,0.115274,0,20250103
pb2503C18000,27,27,18,18.0,44.0,29.0,-26.0,-15.0,16,73,0,0.196,0.077556,0,20250103
pb2503C18200,18,18,13,13.0,28.0,17.0,-15.0,-11.0,71,51,-1,0.5875,0.050408,0,20250103
pb2503C18400,11,11,11,11.0,17.0,10.0,-6.0,-7.0,5,63,0,0.0275,0.031579,0,20250103
pb2503C18600,8,8,7,7.0,10.0,5.0,-3.0,-5.0,9,53,1,0.034,0.019036,0,20250103
pb2503C18800,7,7,5,5.0,6.0,3.0,-1.0,-3.0,44,61,-3,0.1215,0.011114,0,20250103
pb2503C19000,5,5,4,4.0,3.0,1.0,1.0,-2.0,33,52,1,0.07,0.006239,0,20250103
pb2503C19200,4,4,4,4.0,1.0,1.0,3.0,0.0,49,86,4,0.089,0.003388,0,20250103
pb2503C19400,3,3,3,3.0,1.0,1.0,2.0,0.0,5,74,5,0.0075,0.001784,0,20250103
pb2503C19600,3,3,3,3.0,1.0,1.0,2.0,0.0,23,112,2,0.0345,0.000895,0,20250103
pb2503P15000,17,21,17,21.0,4.0,4.0,17.0,0.0,88,39,4,0.5645,-0.013942,0,20250103
